"Name","Size"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslib.pyi","0,00340175628662109"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\writers.pyi","0,00124263763427734"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\base.pyi","0,00285053253173828"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\ccalendar.pyi","0,00231838226318359"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\conversion.pyi","0,00450229644775391"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\dtypes.pyi","0,00419330596923828"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\fields.pyi","0,00267505645751953"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\nattype.pyi","0,0227556228637695"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\np_datetime.pyi","0,00133895874023438"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\offsets.pyi","0,0975618362426758"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\parsing.pyi","0,0251455307006836"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\period.pyi","0,0319194793701172"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\strptime.pyi","0,00668907165527344"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\timedeltas.pyi","0,016143798828125"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\timestamps.pyi","0,030792236328125"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\timezones.pyi","0,00542545318603516"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\tzconversion.pyi","0,00235366821289063"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\tslibs\vectorized.pyi","0,00241565704345703"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\window\aggregations.pyi","0,00379848480224609"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas\_libs\window\indexers.pyi","0,00102519989013672"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\cv2-stubs","0,537882804870605"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs","0,804450988769531"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\gym-stubs","0,00742053985595703"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\matplotlib","0,371020317077637"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\pandas","0,680983543395996"
